-6.921252742470929142e-02,4.550881080165904147e-02
-6.736988233431856488e-03,-3.000166387876012156e-02
-4.856279435305736747e-02,1.343072443932149737e-02
4.586239379211510050e-03,3.169660902641444761e-02
-6.837451748027627285e-02,-1.913749658038168752e-02
-7.238451287610779550e-02,-2.477442124977535451e-02
-6.020628987613468874e-02,1.188880091759235563e-01
-4.349828321576230949e-02,-1.126478011894517239e-01
-3.320157756439709451e-02,1.412545600115358221e-02
-5.238214793669962455e-02,5.464809576079539960e-02
-7.033650440256461467e-02,7.550447854119625435e-02
-6.875220057730327405e-02,-7.066015772034037190e-02
-1.115546305064051835e-01,1.066219855194775051e-01
-8.913725759301545370e-02,4.458282891865608666e-02
-4.552858285242160352e-02,-3.002211379233444069e-02
-9.237055346008436751e-02,5.976641130387877997e-03
-1.085963777676147123e-02,1.159836423792462989e-01
-1.685998135253041763e-02,8.741350403949296050e-03
-9.439374548411721966e-02,-1.324407257848479735e-01
-5.539942282414313246e-02,-1.612177046043943018e-01
-2.915610535674140191e-02,-2.499053972907536864e-02
1.563537400969609165e-02,1.399884837913313862e-01
-4.325455947526189032e-02,4.532338541084807160e-02
-6.008297828528880169e-02,-1.748769673856272883e-02
-5.187567927521154199e-02,-1.574988230115717189e-02
7.681510573977170381e-03,-5.998901950182559950e-02
-8.457556847967045988e-02,5.585243137379255346e-02
-5.813375669478464125e-02,3.430039769255704279e-02
-4.491790079638152688e-02,-1.299594058237421579e-02
-2.856171457236128530e-02,-1.504174678655935127e-01
-1.050543133368936621e-01,-1.504483403418403475e-01
-6.622030864948129369e-02,-7.539879488487509496e-02
-1.268618360114182053e-01,7.017772772509039969e-02
-8.038316168752512869e-02,5.772784710462113000e-02
4.336563480562528883e-02,1.458888073863740843e-02
-2.928374340330338471e-02,5.624512897702489689e-02
-6.097866750025648930e-02,-2.931717933448273541e-02
-3.276532272478338559e-02,-1.774643750374665235e-02
-5.421840122860117905e-02,2.100882450974606019e-02
-6.424706137462499189e-02,6.147622304143722516e-02
-8.198651747303217774e-02,7.451213207782601822e-02
-3.080281094031590491e-02,5.511964034827240844e-02
-4.001027165597487167e-02,5.576896046817015479e-02
-3.463362018825966865e-02,2.026321011048058673e-02
-6.631278502111984108e-02,-2.925363071411242119e-02
-5.166791245708545616e-02,6.362922656433614085e-03
-4.298915278291137732e-02,7.418569053966805882e-02
-3.820426731346656529e-02,-6.267995837299994433e-02
-2.883725573147652779e-02,-2.186491071390805896e-02
-4.829115873311210644e-02,-5.742078544535594159e-02
-2.397387853484426318e-02,-2.113331875816072680e-02
-2.137786794994476353e-02,1.186725795628807423e-01
-1.473027050391361413e-02,-3.293241399369800822e-03
4.465924146792274452e-02,-5.723342492235561352e-02
-8.297843198963751610e-02,4.200674013999906170e-02
4.856600717733173221e-03,6.429244937711392494e-02
-4.187563737872204012e-02,6.228477382923854749e-02
-4.741237618662960673e-02,-6.144939785236160079e-02
-5.265702245917226743e-02,3.589703929978167035e-02
-3.444557986677510703e-02,-5.514902938803842303e-03
-3.628870607673316540e-02,-1.310743581313771333e-01
-3.022379928556252759e-02,-3.376077094769395354e-02
-1.264414191542935755e-03,-8.704085713167138139e-02
-5.939884073019909005e-02,-7.675901719264763279e-02
-7.961840341968420831e-02,-4.956574309898171410e-03
-7.371062212605622443e-02,6.414672816592184579e-02
-5.502422912825646883e-02,7.364952732847350469e-02
-3.879595051533771266e-02,3.028698361095062686e-02
-1.840236072529407435e-02,5.247750759905775442e-02
-1.278219129087330153e-01,3.251288353745603044e-02
-4.587440731888919876e-02,1.100343489710574156e-02
-8.160180953129718764e-03,6.598273349305130986e-02
-4.453094810018753263e-02,7.721873294818193401e-02
-3.329667845132160825e-02,1.110330564113229564e-02
-2.738894471823880017e-02,3.084502928161432511e-02
-5.501975492935170381e-02,-9.148061146330163651e-02
-4.694155799319477129e-02,-5.500000778193551987e-02
-7.267517366785053445e-02,3.641356264860438896e-02
-5.509304172068502786e-02,6.293348857766514759e-02
-3.368149260717349242e-02,1.179939674638146550e-02
-1.816400739636180039e-02,1.251639054022462838e-01
-1.491805886338484592e-02,-8.353318636754977766e-02
-2.367386991378383695e-02,-4.002636812842985670e-02
-8.838184600823476011e-02,5.406654892132880391e-02
-6.377565997257976516e-02,-6.901883689927271193e-02
-5.074326611359992328e-02,6.157019714943596372e-02
-4.772235679825779370e-02,-1.205309932862948241e-02
-3.781368118506425735e-02,1.011653629732887222e-02
-6.829295757698847225e-02,-2.834558557883314067e-02
1.026548449387570255e-02,5.729581771033159104e-02
-8.562428994532767304e-03,1.788351221951449410e-02
1.672872272066814464e-02,-3.328897826676451011e-02
3.951533178164139820e-03,1.125413216429456270e-01
7.317161867171080580e-03,-1.354422215989851963e-03
-4.616482679938477274e-02,3.261744316338547472e-02
-7.547440613199088433e-02,4.104187949523079720e-02
-4.214414406697002125e-02,-1.269746401843909779e-02
3.933154855151631268e-02,2.889366488767235175e-02
-5.281850507127659744e-02,2.593896460271304799e-02
-3.324755470404062996e-02,4.028444381779806849e-02
